Antecedent,Consequent,Support,Confidence,Lift,Count
coeur jouets & enfants,premier jouets & enfants,0.001146908560108435,0.11458333333333333,12.07657967032967,11
premier jouets & enfants,coeur jouets & enfants,0.001146908560108435,0.12087912087912088,12.07657967032967,11
fou auto & moto,fusil auto & moto,0.0015639662183296842,0.14851485148514854,12.07123678469542,15
fusil auto & moto,fou auto & moto,0.0015639662183296842,0.1271186440677966,12.071236784695419,15
signe accessoires,manquer accessoires,0.0014597018037743718,0.13592233009708737,12.070658036677454,14
manquer accessoires,signe accessoires,0.0014597018037743718,0.12962962962962962,12.070658036677454,14
usage téléphonie,route téléphonie,0.001146908560108435,0.11702127659574468,12.068291008922444,11
argent gaming,rire gaming,0.001146908560108435,0.11702127659574468,12.068291008922444,11
demeurer jouets & enfants,politique jouets & enfants,0.001146908560108435,0.11702127659574468,12.068291008922444,11
contenir gaming,rire gaming,0.001146908560108435,0.11702127659574468,12.068291008922444,11
détruire auto & moto,rencontrer auto & moto,0.001146908560108435,0.11702127659574468,12.068291008922444,11
armer téléphonie,route téléphonie,0.001146908560108435,0.11702127659574468,12.068291008922444,11
rire gaming,contenir gaming,0.001146908560108435,0.11827956989247311,12.068291008922442,11
route téléphonie,usage téléphonie,0.001146908560108435,0.11827956989247311,12.068291008922442,11
route téléphonie,armer téléphonie,0.001146908560108435,0.11827956989247311,12.068291008922442,11
rencontrer auto & moto,détruire auto & moto,0.001146908560108435,0.11827956989247311,12.068291008922442,11
rire gaming,argent gaming,0.001146908560108435,0.11827956989247311,12.068291008922442,11
politique jouets & enfants,demeurer jouets & enfants,0.001146908560108435,0.11827956989247311,12.068291008922442,11
race gaming,consentir gaming,0.0014597018037743718,0.13461538461538464,12.06631919482387,14
consentir gaming,race gaming,0.0014597018037743718,0.13084112149532712,12.066319194823869,14
il livres & médias,bande livres & médias,0.0013554373892190595,0.13829787234042554,12.058317214700194,13
bande livres & médias,il livres & médias,0.0013554373892190595,0.11818181818181818,12.058317214700192,13
jeu téléphonie,ressembler téléphonie,0.0012511729746637473,0.13953488372093026,12.05656819610308,12
ressembler téléphonie,jeu téléphonie,0.0012511729746637473,0.10810810810810811,12.05656819610308,12
pas sports & loisirs,fixe sports & loisirs,0.001146908560108435,0.12941176470588237,12.050371216447745,11
fixe sports & loisirs,pas sports & loisirs,0.001146908560108435,0.10679611650485436,12.050371216447743,11
marche montres,empire montres,0.0012511729746637473,0.11428571428571428,12.045211930926216,12
empire montres,marche montres,0.0012511729746637473,0.13186813186813187,12.045211930926216,12
commencer gaming,chasser gaming,0.0013554373892190595,0.14942528735632182,12.043175891046072,13
chasser gaming,commencer gaming,0.0013554373892190595,0.1092436974789916,12.043175891046072,13
recueillir livres & médias,rouge livres & médias,0.0009383797309978105,0.1267605633802817,12.037233300794869,9
recueillir livres & médias,regretter livres & médias,0.0009383797309978105,0.1267605633802817,12.037233300794869,9
bataille accessoires,dégager accessoires,0.0008341153164424981,0.10666666666666666,12.035764705882352,8
race gaming,attitude gaming,0.0015639662183296842,0.14423076923076925,12.028846153846155,15
attitude gaming,race gaming,0.0015639662183296842,0.13043478260869565,12.028846153846153,15
vide sacs & bagages,libre sacs & bagages,0.001146908560108435,0.12790697674418605,12.02701778385773,11
libre sacs & bagages,vide sacs & bagages,0.001146908560108435,0.10784313725490195,12.02701778385773,11
souvenir jouets & enfants,grand jouets & enfants,0.001146908560108435,0.13414634146341464,12.024276270800092,11
encore beauté & santé,éclat beauté & santé,0.001146908560108435,0.13414634146341464,12.024276270800092,11
éclat beauté & santé,encore beauté & santé,0.001146908560108435,0.102803738317757,12.02427627080009,11
grand jouets & enfants,souvenir jouets & enfants,0.001146908560108435,0.102803738317757,12.02427627080009,11
en beauté & santé,sentir beauté & santé,0.0016682306328849963,0.1391304347826087,12.021621621621621,16
sentir beauté & santé,en beauté & santé,0.0016682306328849963,0.14414414414414414,12.021621621621621,16
toile électronique,théâtre électronique,0.0010426441455531226,0.12658227848101264,12.020303296152399,10
humide beauté & santé,mauvais beauté & santé,0.0014597018037743718,0.14285714285714288,12.018796992481205,14
mauvais beauté & santé,humide beauté & santé,0.0014597018037743718,0.12280701754385964,12.018796992481203,14
examiner montres,signe montres,0.0013554373892190595,0.11016949152542373,12.007222650231125,13
signe montres,examiner montres,0.0013554373892190595,0.1477272727272727,12.007222650231123,13
poser gaming,consentir gaming,0.0015639662183296842,0.13392857142857142,12.004756341789053,15
consentir gaming,poser gaming,0.0015639662183296842,0.14018691588785048,12.004756341789053,15
porte informatique,tendre informatique,0.0012511729746637473,0.11764705882352941,12.003754693366709,12
franc auto & moto,saison auto & moto,0.0012511729746637473,0.11764705882352941,12.003754693366709,12
tendre informatique,porte informatique,0.0012511729746637473,0.12765957446808512,12.003754693366709,12
saison auto & moto,franc auto & moto,0.0012511729746637473,0.12765957446808512,12.003754693366709,12
dégager accessoires,huit accessoires,0.0010426441455531226,0.1176470588235294,12.003754693366707,10
travers téléphonie,armer téléphonie,0.0010426441455531226,0.1176470588235294,12.003754693366707,10
armer téléphonie,travers téléphonie,0.0010426441455531226,0.10638297872340424,12.003754693366707,10
huit accessoires,dégager accessoires,0.0010426441455531226,0.10638297872340424,12.003754693366707,10
couper sports & loisirs,ton sports & loisirs,0.0013554373892190595,0.1326530612244898,12.002599152868695,13
ton sports & loisirs,couper sports & loisirs,0.0013554373892190595,0.12264150943396225,12.002599152868694,13
tapis électronique,guerre électronique,0.0012511729746637473,0.13636363636363638,11.998748957464555,12
guerre électronique,tapis électronique,0.0012511729746637473,0.11009174311926606,11.998748957464555,12
entraîner livres & médias,aider livres & médias,0.0013554373892190595,0.1238095238095238,11.994516594516593,13
aider livres & médias,entraîner livres & médias,0.0013554373892190595,0.1313131313131313,11.994516594516593,13
être sacs & bagages,vide sacs & bagages,0.0010426441455531226,0.1075268817204301,11.991747936984245,10
vide sacs & bagages,être sacs & bagages,0.0010426441455531226,0.11627906976744186,11.991747936984245,10
toile électronique,assister électronique,0.0008341153164424981,0.10126582278481013,11.990623534927332,8
escalier pet care,valoir pet care,0.0009383797309978105,0.11250000000000002,11.988750000000001,9
valoir pet care,escalier pet care,0.0009383797309978105,0.1,11.988750000000001,9
diriger auto & moto,général auto & moto,0.0009383797309978105,0.11250000000000002,11.988750000000001,9
condamner beauté & santé,art beauté & santé,0.0014597018037743718,0.14,11.988750000000001,14
général auto & moto,diriger auto & moto,0.0009383797309978105,0.1,11.988750000000001,9
devant jouets & enfants,près jouets & enfants,0.0010426441455531226,0.125,11.98875,10
art beauté & santé,condamner beauté & santé,0.0014597018037743718,0.125,11.98875,14
diriger bijoux,silencieux bijoux,0.0015639662183296842,0.12000000000000001,11.98875,15
souhaiter jouets & enfants,donc jouets & enfants,0.0012511729746637473,0.12000000000000001,11.98875,12
puissance informatique,vague informatique,0.001146908560108435,0.11,11.98875,11
loin téléphonie,mur téléphonie,0.001146908560108435,0.125,11.98875,11
mur téléphonie,loin téléphonie,0.001146908560108435,0.11,11.98875,11
vague informatique,puissance informatique,0.001146908560108435,0.125,11.98875,11
hasard accessoires,extraordinaire accessoires,0.001146908560108435,0.11,11.98875,11
donc jouets & enfants,souhaiter jouets & enfants,0.0012511729746637473,0.125,11.98875,12
extraordinaire accessoires,hasard accessoires,0.001146908560108435,0.125,11.98875,11
silencieux bijoux,diriger bijoux,0.0015639662183296842,0.15625,11.98875,15
dont montres,payer montres,0.0013554373892190595,0.12871287128712872,11.985292704027685,13
payer montres,dont montres,0.0013554373892190595,0.1262135922330097,11.985292704027685,13
militaire montres,monsieur montres,0.0013554373892190595,0.12745098039215685,11.984140715109572,13
haut gaming,bas gaming,0.0013554373892190595,0.12745098039215685,11.984140715109572,13
haut gaming,dangereux gaming,0.0013554373892190595,0.12745098039215685,11.984140715109572,13
dangereux gaming,haut gaming,0.0013554373892190595,0.12745098039215685,11.984140715109572,13
bas gaming,haut gaming,0.0013554373892190595,0.12745098039215685,11.984140715109572,13
monsieur montres,militaire montres,0.0013554373892190595,0.12745098039215685,11.984140715109572,13
revoir informatique,ou informatique,0.0012511729746637473,0.12244897959183675,11.983756768013329,12
ou informatique,revoir informatique,0.0012511729746637473,0.12244897959183675,11.983756768013329,12
parfaitement gaming,chat gaming,0.0014597018037743718,0.13861386138613863,11.976986887877977,14
chat gaming,parfaitement gaming,0.0014597018037743718,0.12612612612612611,11.976986887877976,14
sourire maison & jardin,françois maison & jardin,0.0009383797309978105,0.10112359550561799,11.973782771535582,9
envoyer pet care,près pet care,0.0013554373892190595,0.1111111111111111,11.97378277153558,13
dehors pet care,près pet care,0.001146908560108435,0.1111111111111111,11.97378277153558,11
près pet care,envoyer pet care,0.0013554373892190595,0.14606741573033707,11.97378277153558,13
françois maison & jardin,sourire maison & jardin,0.0009383797309978105,0.1111111111111111,11.97378277153558,9
aider livres & médias,épaule livres & médias,0.001146908560108435,0.1111111111111111,11.97378277153558,11
épaule livres & médias,aider livres & médias,0.001146908560108435,0.12359550561797754,11.97378277153558,11
près pet care,dehors pet care,0.001146908560108435,0.12359550561797754,11.97378277153558,11
ensuite montres,militaire montres,0.0014597018037743718,0.1272727272727273,11.967379679144386,14
militaire montres,ensuite montres,0.0014597018037743718,0.1372549019607843,11.967379679144384,14
encore beauté & santé,court beauté & santé,0.0009383797309978105,0.10975609756097562,11.96216740576497,9
court beauté & santé,encore beauté & santé,0.0009383797309978105,0.10227272727272728,11.962167405764967,9
détail chaussettes & lingerie,milieu chaussettes & lingerie,0.001146908560108435,0.10476190476190475,11.961564625850338,11
milieu chaussettes & lingerie,détail chaussettes & lingerie,0.001146908560108435,0.13095238095238093,11.961564625850338,11
examiner montres,examiner montres,0.0015639662183296842,0.14705882352941177,11.952891326021934,15
examiner montres,examiner montres,0.0015639662183296842,0.1271186440677966,11.952891326021932,15
résultat sports & loisirs,surveiller sports & loisirs,0.0012511729746637473,0.13333333333333333,11.951401869158879,12
surveiller sports & loisirs,résultat sports & loisirs,0.0012511729746637473,0.11214953271028039,11.951401869158879,12
livre art & crafts,détacher art & crafts,0.0009383797309978105,0.1046511627906977,11.948920265780732,9
depuis alimentation,nombreux alimentation,0.0009383797309978105,0.1046511627906977,11.948920265780732,9
détacher art & crafts,livre art & crafts,0.0009383797309978105,0.10714285714285714,11.948920265780732,9
nombreux alimentation,depuis alimentation,0.0009383797309978105,0.10714285714285714,11.948920265780732,9
trait auto & moto,avouer auto & moto,0.001146908560108435,0.11956521739130435,11.9453125,11
taire sports & loisirs,main sports & loisirs,0.001146908560108435,0.11458333333333333,11.9453125,11
avouer auto & moto,trait auto & moto,0.001146908560108435,0.11458333333333333,11.9453125,11
main sports & loisirs,taire sports & loisirs,0.001146908560108435,0.11956521739130435,11.9453125,11
apprendre art & crafts,brûler art & crafts,0.0009383797309978105,0.12328767123287672,11.9439601494396,9
classe maison & jardin,regard maison & jardin,0.001146908560108435,0.11578947368421054,11.94125636672326,11
découvrir livres & médias,montrer livres & médias,0.001146908560108435,0.11578947368421054,11.94125636672326,11
de mode & vêtements,plaine mode & vêtements,0.001146908560108435,0.11578947368421054,11.94125636672326,11
regard maison & jardin,classe maison & jardin,0.001146908560108435,0.11827956989247311,11.941256366723259,11
montrer livres & médias,découvrir livres & médias,0.001146908560108435,0.11827956989247311,11.941256366723259,11
plaine mode & vêtements,de mode & vêtements,0.001146908560108435,0.11827956989247311,11.941256366723259,11
obliger alimentation,parent alimentation,0.001146908560108435,0.11702127659574468,11.939904934359438,11
parent alimentation,obliger alimentation,0.001146908560108435,0.11702127659574468,11.939904934359438,11
d'abord alimentation,parent alimentation,0.001146908560108435,0.11702127659574468,11.939904934359438,11
parent alimentation,d'abord alimentation,0.001146908560108435,0.11702127659574468,11.939904934359438,11
peu sacs & bagages,parti sacs & bagages,0.001146908560108435,0.11702127659574468,11.939904934359438,11
parti sacs & bagages,peu sacs & bagages,0.001146908560108435,0.11702127659574468,11.939904934359438,11
race gaming,reposer gaming,0.0015639662183296842,0.14423076923076925,11.925149204244034,15
reposer gaming,race gaming,0.0015639662183296842,0.12931034482758622,11.925149204244033,15
haïr chaussettes & lingerie,détail chaussettes & lingerie,0.0012511729746637473,0.13043478260869568,11.914285714285716,12
détail chaussettes & lingerie,haïr chaussettes & lingerie,0.0012511729746637473,0.11428571428571428,11.914285714285715,12
entraîner livres & médias,adresser livres & médias,0.0015639662183296842,0.14285714285714285,11.914285714285713,15
adresser livres & médias,entraîner livres & médias,0.0015639662183296842,0.13043478260869565,11.914285714285713,15
poste art & crafts,ouvrage art & crafts,0.0009383797309978105,0.11538461538461539,11.899503722084367,9
long pet care,paupière pet care,0.0012511729746637473,0.12903225806451613,11.899503722084367,12
paupière pet care,long pet care,0.0012511729746637473,0.11538461538461539,11.899503722084367,12
nu mode & vêtements,céder mode & vêtements,0.0010426441455531226,0.13513513513513511,11.890652120009916,10
chat pet care,passage pet care,0.0013554373892190595,0.1326530612244898,11.89042532901011,13
passage pet care,chat pet care,0.0013554373892190595,0.12149532710280374,11.89042532901011,13
cour livres & médias,fonder livres & médias,0.001146908560108435,0.10784313725490195,11.888776200135226,11
genre sacs & bagages,prier sacs & bagages,0.001146908560108435,0.10784313725490195,11.888776200135226,11
prier sacs & bagages,genre sacs & bagages,0.001146908560108435,0.1264367816091954,11.888776200135224,11
fonder livres & médias,cour livres & médias,0.001146908560108435,0.1264367816091954,11.888776200135224,11
réalité jouets & enfants,exprimer jouets & enfants,0.0012511729746637473,0.12765957446808512,11.88721338566412,12
exprimer jouets & enfants,réalité jouets & enfants,0.0012511729746637473,0.11650485436893204,11.88721338566412,12
souhaiter beauté & santé,ci beauté & santé,0.0012511729746637473,0.11650485436893204,11.88721338566412,12
fixe sports & loisirs,or sports & loisirs,0.0012511729746637473,0.11650485436893204,11.88721338566412,12
signe accessoires,inquiétude accessoires,0.0012511729746637473,0.11650485436893204,11.88721338566412,12
inquiétude accessoires,signe accessoires,0.0012511729746637473,0.12765957446808512,11.88721338566412,12
ci beauté & santé,souhaiter beauté & santé,0.0012511729746637473,0.12765957446808512,11.88721338566412,12
or sports & loisirs,fixe sports & loisirs,0.0012511729746637473,0.12765957446808512,11.88721338566412,12
clef beauté & santé,éclat beauté & santé,0.001146908560108435,0.13253012048192772,11.879405472356718,11
éclat beauté & santé,clef beauté & santé,0.001146908560108435,0.102803738317757,11.879405472356718,11
posséder chaussettes & lingerie,train chaussettes & lingerie,0.0012511729746637473,0.11764705882352941,11.877399380804954,12
puisque sports & loisirs,soulever sports & loisirs,0.0012511729746637473,0.11764705882352941,11.877399380804954,12
genre sacs & bagages,faible sacs & bagages,0.0012511729746637473,0.11764705882352941,11.877399380804954,12
train chaussettes & lingerie,posséder chaussettes & lingerie,0.0012511729746637473,0.12631578947368421,11.877399380804953,12
composer sacs & bagages,officier sacs & bagages,0.0010426441455531226,0.10526315789473684,11.877399380804953,10
officier sacs & bagages,composer sacs & bagages,0.0010426441455531226,0.1176470588235294,11.877399380804953,10
pas sports & loisirs,recherche sports & loisirs,0.0010426441455531226,0.1176470588235294,11.877399380804953,10
soulever sports & loisirs,puisque sports & loisirs,0.0012511729746637473,0.12631578947368421,11.877399380804953,12
soulever sports & loisirs,pas sports & loisirs,0.0010426441455531226,0.10526315789473684,11.877399380804953,10
faible sacs & bagages,genre sacs & bagages,0.0012511729746637473,0.12631578947368421,11.877399380804953,12
pas sports & loisirs,soulever sports & loisirs,0.0010426441455531226,0.1176470588235294,11.877399380804953,10
recherche sports & loisirs,pas sports & loisirs,0.0010426441455531226,0.10526315789473684,11.877399380804953,10
songer art & crafts,chez art & crafts,0.0009383797309978105,0.1139240506329114,11.876582278481015,9
révolution alimentation,près alimentation,0.0009383797309978105,0.1139240506329114,11.876582278481015,9
fenêtre mode & vêtements,afin de mode & vêtements,0.0009383797309978105,0.1139240506329114,11.876582278481015,9
hésiter chaussettes & lingerie,trésor chaussettes & lingerie,0.0013554373892190595,0.13,11.874571428571429,13
trésor chaussettes & lingerie,hésiter chaussettes & lingerie,0.0013554373892190595,0.1238095238095238,11.874571428571429,13
fou auto & moto,intérêt auto & moto,0.0012511729746637473,0.11881188118811882,11.870049504950495,12
escalier pet care,mode pet care,0.0010426441455531226,0.125,11.870049504950495,10
intérêt auto & moto,fou auto & moto,0.0012511729746637473,0.125,11.870049504950495,12
escalier pet care,marche pet care,0.0010426441455531226,0.125,11.870049504950495,10
fort informatique,vague informatique,0.001146908560108435,0.10891089108910891,11.870049504950495,11
vague informatique,fort informatique,0.001146908560108435,0.125,11.870049504950495,11
peu sacs & bagages,vide sacs & bagages,0.0010426441455531226,0.10638297872340424,11.864176150420583,10
vide sacs & bagages,peu sacs & bagages,0.0010426441455531226,0.11627906976744186,11.864176150420583,10
heure sacs & bagages,chaîne sacs & bagages,0.0008341153164424981,0.1038961038961039,11.862708719851577,8
colère téléphonie,proposer téléphonie,0.0014597018037743718,0.12612612612612611,11.85956544780074,14
proposer téléphonie,colère téléphonie,0.0014597018037743718,0.1372549019607843,11.85956544780074,14
oiseau alimentation,tellement alimentation,0.0009383797309978105,0.11250000000000002,11.857005494505497,9
sourire maison & jardin,d'abord maison & jardin,0.001146908560108435,0.12359550561797754,11.854044943820226,11
d'abord maison & jardin,sourire maison & jardin,0.001146908560108435,0.11,11.854044943820226,11
éviter livres & médias,épaule livres & médias,0.001146908560108435,0.11,11.854044943820226,11
épaule livres & médias,éviter livres & médias,0.001146908560108435,0.12359550561797754,11.854044943820226,11
naturel maison & jardin,regard maison & jardin,0.0010426441455531226,0.11494252873563217,11.853911753800517,10
regard maison & jardin,naturel maison & jardin,0.0010426441455531226,0.1075268817204301,11.853911753800517,10
fusil auto & moto,avouer auto & moto,0.0014597018037743718,0.11864406779661017,11.853283898305085,14
avouer auto & moto,fusil auto & moto,0.0014597018037743718,0.14583333333333331,11.853283898305083,14
souvent mode & vêtements,douceur mode & vêtements,0.001146908560108435,0.10377358490566038,11.848719676549866,11
douceur mode & vêtements,souvent mode & vêtements,0.001146908560108435,0.13095238095238093,11.848719676549864,11
paupière pet care,pièce pet care,0.0014597018037743718,0.13461538461538464,11.844918842625267,14
pièce pet care,paupière pet care,0.0014597018037743718,0.12844036697247707,11.844918842625265,14
vraiment informatique,tendre informatique,0.0013554373892190595,0.11607142857142856,11.842990121580547,13
tendre informatique,vraiment informatique,0.0013554373892190595,0.13829787234042554,11.842990121580547,13
naissance électronique,assister électronique,0.0009383797309978105,0.1,11.84074074074074,9
oiseau alimentation,énergie alimentation,0.0008341153164424981,0.1,11.84074074074074,8
assister électronique,naissance électronique,0.0009383797309978105,0.1111111111111111,11.84074074074074,9
de électronique,assister électronique,0.0008341153164424981,0.1,11.84074074074074,8
même sports & loisirs,résultat sports & loisirs,0.0010426441455531226,0.11111111111111109,11.840740740740738,10
résultat sports & loisirs,même sports & loisirs,0.0010426441455531226,0.11111111111111109,11.840740740740738,10
bataille accessoires,manquer accessoires,0.0010426441455531226,0.1333333333333333,11.840740740740738,10
absence sports & loisirs,exprimer sports & loisirs,0.0009383797309978105,0.11842105263157895,11.831003289473685,9
couper sports & loisirs,mauvais sports & loisirs,0.001146908560108435,0.11224489795918367,11.830118860731107,11
pourquoi montres,compte montres,0.001146908560108435,0.11224489795918367,11.830118860731107,11
pouvoir jouets & enfants,serrer jouets & enfants,0.001146908560108435,0.12087912087912088,11.830118860731107,11
gagner maison & jardin,nommer maison & jardin,0.001146908560108435,0.11224489795918367,11.830118860731107,11
mauvais sports & loisirs,couper sports & loisirs,0.001146908560108435,0.12087912087912088,11.830118860731107,11
libre art & crafts,faveur art & crafts,0.001146908560108435,0.12087912087912088,11.830118860731107,11
faveur art & crafts,libre art & crafts,0.001146908560108435,0.11224489795918367,11.830118860731107,11
nommer maison & jardin,gagner maison & jardin,0.001146908560108435,0.12087912087912088,11.830118860731107,11
serrer jouets & enfants,pouvoir jouets & enfants,0.001146908560108435,0.11224489795918367,11.830118860731107,11
compte montres,pourquoi montres,0.001146908560108435,0.12087912087912088,11.830118860731107,11
toute chaussettes & lingerie,partie chaussettes & lingerie,0.001146908560108435,0.12087912087912088,11.830118860731107,11
partie chaussettes & lingerie,toute chaussettes & lingerie,0.001146908560108435,0.11224489795918367,11.830118860731107,11
fuir alimentation,d'abord alimentation,0.0008341153164424981,0.11594202898550723,11.829787234042552,8
fonder chaussettes & lingerie,île chaussettes & lingerie,0.001146908560108435,0.1134020618556701,11.82216494845361,11
île chaussettes & lingerie,fonder chaussettes & lingerie,0.001146908560108435,0.11956521739130435,11.822164948453608,11
hiver accessoires,sourd accessoires,0.001146908560108435,0.12941176470588237,11.820840336134454,11
partie beauté & santé,sonner beauté & santé,0.001146908560108435,0.12941176470588237,11.820840336134454,11
sonner beauté & santé,partie beauté & santé,0.001146908560108435,0.10476190476190475,11.820840336134452,11
sourd accessoires,hiver accessoires,0.001146908560108435,0.10476190476190475,11.820840336134452,11
mauvais sports & loisirs,anglais sports & loisirs,0.0012511729746637473,0.13186813186813187,11.820067782684607,12
premier jouets & enfants,gens jouets & enfants,0.0012511729746637473,0.13186813186813187,11.820067782684607,12
gens jouets & enfants,premier jouets & enfants,0.0012511729746637473,0.11214953271028039,11.820067782684607,12
anglais sports & loisirs,mauvais sports & loisirs,0.0012511729746637473,0.11214953271028039,11.820067782684607,12
but art & crafts,ouvrage art & crafts,0.001146908560108435,0.11458333333333333,11.816868279569892,11
ouvrage art & crafts,but art & crafts,0.001146908560108435,0.11827956989247311,11.81686827956989,11
entrée alimentation,parent alimentation,0.001146908560108435,0.11578947368421054,11.814221724524078,11
parent alimentation,entrée alimentation,0.001146908560108435,0.11702127659574468,11.814221724524078,11
nul alimentation,pouvoir alimentation,0.001146908560108435,0.11578947368421054,11.814221724524078,11
conclure jouets & enfants,réalité jouets & enfants,0.001146908560108435,0.11578947368421054,11.814221724524078,11
réalité jouets & enfants,conclure jouets & enfants,0.001146908560108435,0.11702127659574468,11.814221724524078,11
l'un informatique,tendre informatique,0.001146908560108435,0.11578947368421054,11.814221724524078,11
pouvoir alimentation,nul alimentation,0.001146908560108435,0.11702127659574468,11.814221724524078,11
tendre informatique,l'un informatique,0.001146908560108435,0.11702127659574468,11.814221724524078,11
nul alimentation,parent alimentation,0.001146908560108435,0.11578947368421054,11.814221724524078,11
parent alimentation,nul alimentation,0.001146908560108435,0.11702127659574468,11.814221724524078,11
reposer gaming,chasser gaming,0.0017724950474403086,0.14655172413793105,11.811576354679804,17
chasser gaming,reposer gaming,0.0017724950474403086,0.14285714285714288,11.811576354679804,17
émotion bijoux,secours bijoux,0.0013554373892190595,0.11206896551724138,11.811576354679802,13
secours bijoux,émotion bijoux,0.0013554373892190595,0.14285714285714285,11.811576354679802,13
fort accessoires,d'abord accessoires,0.0009383797309978105,0.10714285714285714,11.811576354679802,9
d'abord accessoires,fort accessoires,0.0009383797309978105,0.10344827586206896,11.811576354679802,9
violence auto & moto,attention auto & moto,0.0009383797309978105,0.1046511627906977,11.808344733242137,9
attention auto & moto,violence auto & moto,0.0009383797309978105,0.10588235294117648,11.808344733242137,9
travers téléphonie,jeu téléphonie,0.0009383797309978105,0.10588235294117648,11.808344733242137,9
jeu téléphonie,travers téléphonie,0.0009383797309978105,0.1046511627906977,11.808344733242137,9
tandis que livres & médias,bande livres & médias,0.0013554373892190595,0.13541666666666666,11.807102272727272,13
subir sports & loisirs,très sports & loisirs,0.0013554373892190595,0.11818181818181818,11.807102272727272,13
bande livres & médias,tandis que livres & médias,0.0013554373892190595,0.11818181818181818,11.807102272727272,13
émotion sports & loisirs,subir sports & loisirs,0.0013554373892190595,0.13541666666666666,11.807102272727272,13
très sports & loisirs,subir sports & loisirs,0.0013554373892190595,0.13541666666666666,11.807102272727272,13
subir sports & loisirs,émotion sports & loisirs,0.0013554373892190595,0.11818181818181818,11.807102272727272,13
recueillir livres & médias,rideau livres & médias,0.0009383797309978105,0.1267605633802817,11.803500615342541,9
jeu téléphonie,contre téléphonie,0.001146908560108435,0.12790697674418605,11.795728980322005,11
contre téléphonie,jeu téléphonie,0.001146908560108435,0.10576923076923077,11.795728980322004,11
recevoir maison & jardin,gagner maison & jardin,0.0010426441455531226,0.12048192771084337,11.79124661912958,10
gagner maison & jardin,recevoir maison & jardin,0.0010426441455531226,0.10204081632653061,11.79124661912958,10
humide beauté & santé,clef beauté & santé,0.0010426441455531226,0.10204081632653061,11.79124661912958,10
clef beauté & santé,humide beauté & santé,0.0010426441455531226,0.12048192771084337,11.79124661912958,10
fenêtre mode & vêtements,nouveau mode & vêtements,0.0010426441455531226,0.12658227848101264,11.786899348654293,10
vif chaussures,unique chaussures,0.0012511729746637473,0.11428571428571428,11.786175115207373,12
unique chaussures,vif chaussures,0.0012511729746637473,0.12903225806451613,11.786175115207373,12
frapper art & crafts,valeur art & crafts,0.0009383797309978105,0.12162162162162163,11.782555282555283,9
colère téléphonie,loin téléphonie,0.0012511729746637473,0.10810810810810811,11.782555282555283,12
loin téléphonie,colère téléphonie,0.0012511729746637473,0.13636363636363638,11.782555282555283,12
en beauté & santé,partie beauté & santé,0.0012511729746637473,0.10434782608695653,11.774117647058825,12
partie beauté & santé,en beauté & santé,0.0012511729746637473,0.1411764705882353,11.774117647058823,12
réalité jouets & enfants,danger jouets & enfants,0.0012511729746637473,0.12765957446808512,11.772913256955812,12
danger jouets & enfants,réalité jouets & enfants,0.0012511729746637473,0.11538461538461539,11.77291325695581,12
promettre électronique,général électronique,0.0009383797309978105,0.11538461538461539,11.77291325695581,9
arracher informatique,froid informatique,0.0010426441455531226,0.10309278350515463,11.770986745213548,10
oublier alimentation,nombreux alimentation,0.0010426441455531226,0.10309278350515463,11.770986745213548,10
froid informatique,arracher informatique,0.0010426441455531226,0.11904761904761903,11.770986745213547,10
nombreux alimentation,oublier alimentation,0.0010426441455531226,0.11904761904761903,11.770986745213547,10
soirée mode & vêtements,souvent mode & vêtements,0.0013554373892190595,0.13,11.762547169811322,13
souvent mode & vêtements,soirée mode & vêtements,0.0013554373892190595,0.12264150943396225,11.76254716981132,13
nouveau mode & vêtements,de mode & vêtements,0.0012511729746637473,0.11650485436893204,11.762084823709761,12
de mode & vêtements,nouveau mode & vêtements,0.0012511729746637473,0.12631578947368421,11.76208482370976,12
unique chaussures,désir chaussures,0.0013554373892190595,0.13978494623655913,11.760328239954724,13
désir chaussures,unique chaussures,0.0013554373892190595,0.11403508771929824,11.760328239954724,13
entraîner livres & médias,regretter livres & médias,0.0013554373892190595,0.1238095238095238,11.757001414427156,13
regretter livres & médias,entraîner livres & médias,0.0013554373892190595,0.12871287128712872,11.757001414427156,13
celui gaming,haut gaming,0.0014597018037743718,0.125,11.753676470588236,14
escalier pet care,certain pet care,0.0010426441455531226,0.125,11.753676470588236,10
larme pet care,esprit pet care,0.0014597018037743718,0.125,11.753676470588236,14
race gaming,dangereux gaming,0.0013554373892190595,0.125,11.753676470588236,13
dangereux gaming,race gaming,0.0013554373892190595,0.12745098039215685,11.753676470588236,13
de gaming,haut gaming,0.0014597018037743718,0.125,11.753676470588236,14
quant à informatique,fidèle informatique,0.0010426441455531226,0.125,11.753676470588236,10
celui gaming,dangereux gaming,0.0014597018037743718,0.125,11.753676470588236,14
voiture chaussettes & lingerie,chaud chaussettes & lingerie,0.001146908560108435,0.125,11.753676470588236,11
attention auto & moto,intérêt auto & moto,0.0010426441455531226,0.1176470588235294,11.753676470588234,10
intérêt auto & moto,attention auto & moto,0.0010426441455531226,0.10416666666666666,11.753676470588234,10
chaud chaussettes & lingerie,voiture chaussettes & lingerie,0.001146908560108435,0.10784313725490195,11.753676470588234,11
esprit pet care,larme pet care,0.0014597018037743718,0.1372549019607843,11.753676470588234,14
haut gaming,de gaming,0.0014597018037743718,0.1372549019607843,11.753676470588234,14
